xrc,xrd,beta_c,beta_d,beta_c_minus,beta_d_minus,N_on_c,N_on_d,N_optout,P_total,Pref,Eavg
108,0,0,0,0,0,0,0,53,198.8234377,140.0860693,0.291461474
90,0,0,0,0,0,0,0,53,198.8234377,137.0860846,0.291452065
98,0,0,0,0,0,0,0,53,198.8234377,134.6775192,0.291442862
97,0,0,0,0,0,0,0,53,198.8234377,132.2694406,0.291433777
85,0,0,0,0,0,0,0,53,198.8234377,130.0007674,0.291425219
82,0,0,0,0,0,0,0,52,196.4208789,128.0809383,0.29141575
88,0,0,0,0,0,0,0,52,196.4208789,126.461224,0.291406543
93,0,0,0,0,0,0,0,52,196.4208789,125.2123494,0.291397684
86,0,0,0,0,0,0,0,52,196.4208789,124.3921463,0.291386831
87,0,0,0,0,0,0,0,52,197.7894412,124.0058714,0.291376247
92,0,0,0,0,0,0,0,52,197.7894412,124.1165514,0.291368539
90,0,0,0,0,0,0,0,53,201.8168167,124.4511722,0.291358829
78,0,0,0,0,0,0,0,53,201.8168167,124.8558459,0.29135071
108,0,0,0,0,0,0,0,53,201.8168167,125.3262858,0.291341428
96,0,0,0,0,0,0,0,53,201.8168167,126.0042665,0.291332908
94,0,0,0,0,0,0,0,52,198.5103618,126.8212732,0.291325516
89,0,0,0,0,0,0,0,52,198.5103618,127.0512381,0.291316878
115,0,0,0,0,0,0,0,52,198.5103618,128.4390929,0.291307996
89,0,0,0,0,0,0,0,51,195.2713913,129.3658536,0.291298742
108,0,0,0,0,0,0,0,51,195.2713913,129.8360712,0.291289711
93,0,0,0,0,0,0,0,51,195.2713913,129.9536697,0.291280305
94,0,0,0,0,0,0,0,51,195.2713913,130.4022093,0.29127151
94,0,0,0,0,0,0,0,50,191.3939347,130.5935122,0.291261423
106,0,0,0,0,0,0,0,51,194.9195262,130.5135226,0.291250699
99,0,0,0,0,0,0,0,51,194.9195262,130.2498578,0.291241133
107,0,0,0,0,0,0,0,51,194.9195262,129.6336832,0.291231406
84,0,0,0,0,0,0,0,51,194.9195262,128.6226888,0.291221113
95,0,0,0,0,0,0,0,52,199.5385355,127.3265102,0.291210669
97,0,0,0,0,0,0,0,51,195.7347917,125.7285657,0.291202081
87,0,0,0,0,0,0,0,51,195.7347917,123.9183071,0.291190722
119,0,0,0,0,0,0,0,52,200.3459749,121.9354178,0.291181176
100,0,0,0,0,0,0,0,52,200.3459749,119.9264579,0.291172957
91,0,0,0,0,0,0,0,52,200.3459749,117.9237145,0.291164496
102,0,0,0,0,0,0,0,52,200.3459749,115.9360288,0.291156557
91,0,0,0,0,0,0,0,52,200.3459749,113.9379565,0.291147986
109,0,0,0,0,0,0,0,52,200.3459749,111.9063008,0.291139554
116,0,0,0,0,0,0,0,52,200.3459749,110.341056,0.291131122
101,0,0,0,0,0,0,0,51,196.848476,110,0.291122391
95,0,0,0,0,0,0,0,51,196.848476,110,0.291113904
96,0,0,0,0,0,0,0,51,196.848476,110,0.291105362
102,0,0,0,0,0,0,0,50,193.6271298,110,0.291096249
116,0,0,0,0,0,0,0,50,193.6271298,110,0.29108621
97,0,0,0,0,0,0,0,50,193.6271298,110,0.291076068
105,0,0,0,0,0,0,0,50,193.6271298,110,0.291066316
102,0,0,0,0,0,0,0,49,189.1067694,110,0.291056436
101,0,0,0,0,0,0,0,48,185.3042657,110,0.291044691
110,0,0,0,0,0,0,0,48,185.3042657,110,0.291031746
123,0,0,0,0,0,0,0,48,185.3042657,110,0.291018453
110,0,0,0,0,0,0,0,48,185.3042657,110,0.291005915
101,0,0,0,0,0,0,0,49,188.6635304,110,0.290995305
107,0,0,0,0,0,0,0,50,193.919551,110,0.290982918
90,0,0,0,0,0,0,0,51,198.7035702,110,0.29097329
96,0,0,0,0,0,0,0,51,198.7035702,110,0.290963298
101,0,0,0,0,0,0,0,50,195.4062079,110,0.290953953
96,0,0,0,0,0,0,0,49,191.5002774,110,0.290944629
100,0,0,0,0,0,0,0,48,187.0275361,110,0.29093424
88,0,0,0,0,0,0,0,47,183.6905659,110,0.290922118
92,0,0,0,0,0,0,0,47,183.6905659,110,0.290909568
103,0,0,0,0,0,0,0,48,188.2291144,110,0.290897525
100,0,0,0,0,0,0,0,48,188.2291144,110,0.29088662
108,0,0,0,0,0,0,0,50,197.0210169,110,0.290875252
93,0,0,0,0,0,0,0,50,197.0210169,110,0.290866576
107,0,0,0,0,0,0,0,50,197.0210169,110,0.290857383
98,0,0,0,0,0,0,0,51,200.4413399,110,0.29084775
101,0,0,0,0,0,0,0,50,196.5583206,110,0.290838792
104,0,0,0,0,0,0,0,49,192.6327741,110,0.290828202
102,0,0,0,0,0,0,0,49,192.6327741,110,0.290817452
105,0,0,0,0,0,0,0,49,192.6327741,110,0.29080776
82,0,0,0,0,0,0,0,49,192.6327741,110,0.290796663
100,0,0,0,0,0,0,0,49,192.6327741,110,0.29078647
91,0,0,0,0,0,0,0,50,196.3221227,110,0.290775583
95,0,0,0,0,0,0,0,50,196.3221227,110,0.290765377
106,0,0,0,0,0,0,0,50,196.3221227,110,0.290755279
102,0,0,0,0,0,0,0,51,200.2870504,110,0.290745092
102,0,0,0,0,0,0,0,52,204.3638681,110.0429222,0.290736901
103,0,0,0,0,0,0,0,52,204.3638681,110.9607075,0.290729719
104,0,0,0,0,0,0,0,51,200.9200081,112.0113166,0.290722643
94,0,0,0,0,0,0,0,51,200.9200081,113.1762131,0.290715021
116,0,0,0,0,0,0,0,50,196.7106321,114.4755457,0.29070813
106,0,0,0,0,0,0,0,50,196.7106321,115.8808467,0.290698454
91,0,0,0,0,0,0,0,50,196.7106321,117.4501699,0.290689113
107,0,0,0,0,0,0,0,51,200.5464578,119.2760384,0.290678931
93,0,0,0,0,0,0,0,51,200.5464578,121.193142,0.290670813
102,0,0,0,0,0,0,0,53,207.8583803,123.0173576,0.290663482
99,0,0,0,0,0,0,0,52,203.6070356,124.5548914,0.290657212
98,0,0,0,0,0,0,0,50,196.9794145,125.8442309,0.290649112
108,0,0,0,0,0,0,0,49,193.2335939,126.8655396,0.290639484
103,0,0,0,0,0,0,0,49,193.2335939,127.6478727,0.290628501
110,0,0,0,0,0,0,0,49,193.2335939,128.2119292,0.290617807
108,0,0,0,0,0,0,0,48,189.8999052,128.6937348,0.290607032
100,0,0,0,0,0,0,0,48,189.8999052,129.1723104,0.290595589
100,0,0,0,0,0,0,0,49,194.4388085,129.7095732,0.290585048
101,0,0,0,0,0,0,0,50,198.8796769,130.3642158,0.290575135
91,0,0,0,0,0,0,0,50,198.8796769,131.0815342,0.29056678
101,0,0,0,0,0,0,0,50,198.8796769,131.9367302,0.290558143
97,0,0,0,0,0,0,0,51,203.1863479,132.8235251,0.290549046
100,0,0,0,0,0,0,0,51,203.1863479,133.8076606,0.290540794
94,0,0,0,0,0,0,0,51,203.1863479,134.8643873,0.290532752
104,0,0,0,0,0,0,0,52,207.0118518,136.0221916,0.290525431
99,0,0,0,0,0,0,0,51,203.1030614,137.325062,0.290518557
105,0,0,0,0,0,0,0,52,206.5861915,138.6746366,0.29051174
108,0,0,0,0,0,0,0,53,210.2803655,140.0007991,0.290505186
102,0,0,0,0,0,0,0,54,214.6816033,140.3438687,0.290499339
100,0,0,0,0,0,0,0,53,211.4201177,141.32873,0.290494185
106,0,0,0,0,0,0,0,54,215.1360857,142.6775832,0.290488867
90,0,0,0,0,0,0,0,54,215.1360857,145.313823,0.290484306
95,0,0,0,0,0,0,0,54,215.1360857,147.3563656,0.290479659
102,0,0,0,0,0,0,0,54,215.1360857,149.1201968,0.290474893
101,0,0,0,0,0,0,0,54,214.4438355,151.1192315,0.290471021
106,0,0,0,0,0,0,0,54,214.4438355,153.1333886,0.290466042
95,0,0,0,0,0,0,0,53,211.2042435,155.275878,0.290461319
90,0,0,0,0,0,0,0,52,207.4206715,157.5615582,0.290456455
99,0,0,0,0,0,0,0,54,214.9203202,159.8227714,0.290450135
101,0,0,0,0,0,0,0,55,218.3110552,161.939938,0.290445322
100,0,0,0,0,0,0,0,54,213.5910567,162.4844343,0.290441746
92,0,0,0,0,0,0,0,54,213.5910567,165.4866054,0.290436053
104,0,0,0,0,0,0,0,53,210.0992707,167.9681344,0.290431073
100,0,0,0,0,0,0,0,54,213.4745391,169.9535833,0.290425016
116,0,0,0,0,0,0,0,54,213.4745391,171.9354672,0.290420307
108,0,0,0,0,0,0,0,55,217.9261368,173.8873697,0.29041562
114,0,0,0,0,0,0,0,54,213.9707579,175.9116077,0.290411998
92,0,0,0,0,0,0,0,54,213.9707579,177.9511433,0.290407303
110,0,0,0,0,0,0,0,54,213.9707579,180.0302918,0.290402521
98,0,0,0,0,0,0,0,55,217.95241,181.8778189,0.29039849
97,0,0,0,0,0,0,0,55,217.95241,183.3293655,0.290395975
104,0,0,0,0,0,0,0,56,222.571026,184.4583747,0.290391751
112,0,0,0,0,0,0,0,58,230.5686472,185.1229312,0.290388357
99,0,0,0,0,0,0,0,58,230.5686472,185.3048477,0.290387598
105,0,0,0,0,0,0,0,57,226.9310072,185.0754331,0.29038695
95,0,0,0,0,0,0,0,57,226.9310072,184.5230614,0.290385552
92,0,0,0,0,0,0,0,57,226.9310072,183.6157332,0.290383936
97,0,0,0,0,0,0,0,56,222.8792058,182.3995072,0.290382019
103,0,0,0,0,0,0,0,57,226.1748175,182.0870636,0.290378661
100,0,0,0,0,0,0,0,55,217.3151732,180.9658796,0.290376327
89,0,0,0,0,0,0,0,57,224.4754444,179.3413813,0.29037111
108,0,0,0,0,0,0,0,58,229.1265317,176.2850264,0.290367895
102,0,0,0,0,0,0,0,56,220.9621431,174.128896,0.290365386
96,0,0,0,0,0,0,0,56,220.9621431,172.5008414,0.290361584
91,0,0,0,0,0,0,0,56,220.9621431,170.9131336,0.290357196
94,0,0,0,0,0,0,0,56,220.9621431,169.424719,0.290352884
93,0,0,0,0,0,0,0,57,225.4539075,168.1020007,0.290349611
90,0,0,0,0,0,0,0,57,225.4539075,166.920166,0.290347232
83,0,0,0,0,0,0,0,58,228.808997,165.950365,0.290344286
97,0,0,0,0,0,0,0,58,228.808997,165.1928746,0.290342254
113,0,0,0,0,0,0,0,58,228.808997,164.6772325,0.290339321
96,0,0,0,0,0,0,0,58,228.808997,164.4732622,0.290336684
105,0,0,0,0,0,0,0,59,232.4048816,164.4712865,0.290333081
92,0,0,0,0,0,0,0,60,235.6713811,164.4732807,0.290332767
100,0,0,0,0,0,0,0,60,236.9734585,164.4946765,0.290333629
110,0,0,0,0,0,0,0,60,236.9734585,164.440215,0.290334021
92,0,0,0,0,0,0,0,59,233.7717245,164.2970708,0.29033389
93,0,0,0,0,0,0,0,59,233.9226843,164.1301652,0.29033209
103,0,0,0,0,0,0,0,60,238.0059684,163.9311042,0.290331545
91,0,0,0,0,0,0,0,61,241.6759879,163.724255,0.290332208
105,0,0,0,0,0,0,0,61,241.6759879,163.4712158,0.29033351
92,0,0,0,0,0,0,0,62,245.1685467,163.1572472,0.290335515
96,0,0,0,0,0,0,0,61,241.9347369,162.8183548,0.29033785
101,0,0,0,0,0,0,0,60,237.2366776,162.3802723,0.290340161
88,0,0,0,0,0,0,0,61,239.5762854,161.8350537,0.29034118
94,0,0,0,0,0,0,0,62,243.3687128,161.159907,0.290342265
81,0,0,0,0,0,0,0,63,246.9547464,160.3007322,0.290344737
102,0,0,0,0,0,0,0,65,256.3108298,159.449163,0.290347559
89,0,0,0,0,0,0,0,65,256.3108298,159.2269739,0.290352274
86,0,0,0,0,0,0,0,65,256.3108298,158.7181012,0.29035652
75,0,0,0,0,0,0,0,65,256.3108298,157.7108086,0.290361809
90,0,0,0,0,0,0,0,65,256.3108298,157.0862491,0.290366856
77,0,0,0,0,0,0,0,65,256.3108298,156.6823516,0.290371686
82,0,0,0,0,0,0,0,65,256.3108298,156.29351,0.290377311
90,0,0,0,0,0,0,0,65,256.3108298,156.1979433,0.290382562
83,0,0,0,0,0,0,0,66,260.735219,155.887998,0.290388221
91,0,0,0,0,0,0,0,67,265.5027421,155.6834129,0.290394532
86,0,0,0,0,0,0,0,68,270.4018666,155.5310394,0.290402072
89,0,0,0,0,0,0,0,68,270.4018666,155.3768449,0.290410568
87,0,0,0,0,0,0,0,69,274.7423934,155.3376678,0.2904191
95,0,0,0,0,0,0,0,69,274.7423934,155.1147382,0.290430078
85,0,0,0,0,0,0,0,70,278.2556019,154.833572,0.290440323
84,0,0,0,0,0,0,0,70,278.2556019,154.4683207,0.290451649
87,0,0,0,0,0,0,0,70,278.0140094,154.2037157,0.29046254
98,0,0,0,0,0,0,0,69,274.2950442,153.9694298,0.290472222
92,0,0,0,0,0,0,0,69,274.2950442,153.901847,0.290480484
89,0,0,0,0,0,0,0,68,269.7852269,153.6288254,0.290490123
90,0,0,0,0,0,0,0,68,269.7852269,153.453996,0.290497159
83,0,0,0,0,0,0,0,67,265.0012078,153.3608078,0.290505352
101,0,0,0,0,0,0,0,66,260.637689,153.2230029,0.290513082
99,0,0,0,0,0,0,0,65,256.3592151,152.9592417,0.290518663
90,0,0,0,0,0,0,0,65,256.3592151,152.5981533,0.290524509
90,0,0,0,0,0,0,0,64,253.0849429,152.3510806,0.290530034
97,0,0,0,0,0,0,0,64,253.0849429,152.2401918,0.290533855
93,0,0,0,0,0,0,0,64,253.0849429,152.239392,0.290538727
95,0,0,0,0,0,0,0,65,257.8231076,152.2696013,0.290543544
89,0,0,0,0,0,0,0,65,257.8231076,152.2684278,0.290549058
101,0,0,0,0,0,0,0,65,257.8231076,152.2606055,0.290554008
95,0,0,0,0,0,0,0,65,257.8231076,152.258957,0.290559236
96,0,0,0,0,0,0,0,64,254.1941701,152.2189955,0.290564811
84,0,0,0,0,0,0,0,64,254.1941701,151.9672599,0.290569608
102,0,0,0,0,0,0,0,65,258.9280652,151.7564357,0.290573789
85,0,0,0,0,0,0,0,65,258.9280652,151.5609276,0.290578801
101,0,0,0,0,0,0,0,65,258.9280652,151.4024523,0.29058556
115,0,0,0,0,0,0,0,65,258.9280652,151.3651291,0.290592269
105,0,0,0,0,0,0,0,65,258.9280652,151.231108,0.290598134
95,0,0,0,0,0,0,0,65,258.9280652,151.3609455,0.290604333
98,0,0,0,0,0,0,0,65,258.9280652,151.7846028,0.290610877
107,0,0,0,0,0,0,0,65,258.9280652,152.5077304,0.290616872
99,0,0,0,0,0,0,0,65,258.9280652,153.5058208,0.290623133
99,0,0,0,0,0,0,0,64,254.316882,153.7896596,0.290629417
101,0,0,0,0,0,0,0,65,258.8718527,155.4425512,0.290634517
105,0,0,0,0,0,0,0,65,258.8718527,156.7757045,0.290640946
103,0,0,0,0,0,0,0,65,258.8718527,157.6964141,0.290646914
102,0,0,0,0,0,0,0,67,266.9964997,158.406051,0.29065357
109,0,0,0,0,0,0,0,67,266.9964997,158.8083071,0.290661319
86,0,0,0,0,0,0,0,69,275.5337605,158.9130256,0.290669216
86,0,0,0,0,0,0,0,69,275.5337605,158.7228755,0.290679257
110,0,0,0,0,0,0,0,70,279.3742313,158.1929157,0.290689654
92,0,0,0,0,0,0,0,71,282.7570977,157.4162451,0.290700386
99,0,0,0,0,0,0,0,71,282.7570977,156.4941486,0.290712628
92,0,0,0,0,0,0,0,71,282.7570977,155.5280577,0.290725468
102,0,0,0,0,0,0,0,71,282.7570977,154.6182679,0.290737879
93,0,0,0,0,0,0,0,72,287.2124807,153.7987655,0.290750581
89,0,0,0,0,0,0,0,72,287.2124807,152.9863362,0.290763775
86,0,0,0,0,0,0,0,71,283.5175796,152.053887,0.29077631
98,0,0,0,0,0,0,0,71,283.5175796,151.0317569,0.290788464
91,0,0,0,0,0,0,0,70,279.1618161,149.8292629,0.290800752
93,0,0,0,0,0,0,0,70,278.5914371,149.5161608,0.290811822
87,0,0,0,0,0,0,0,70,278.5914371,148.4220456,0.290822397
88,0,0,0,0,0,0,0,70,278.5914371,146.9598858,0.290832789
85,0,0,0,0,0,0,0,69,273.9882905,144.1481918,0.290842583
97,0,0,0,0,0,0,0,69,273.9882905,142.0836926,0.290851867
89,0,0,0,0,0,0,0,70,277.5825267,140.4423047,0.290861283
86,0,0,0,0,0,0,0,71,281.7097212,138.8963556,0.290872046
94,0,0,0,0,0,0,0,71,281.7097212,137.5158294,0.290884292
91,0,0,0,0,0,0,0,72,286.1373448,136.2411058,0.290895591
98,0,0,0,0,0,0,0,72,286.1373448,135.1761852,0.290908494
83,0,0,0,0,0,0,0,72,286.1373448,134.2095471,0.290919421
88,0,0,0,0,0,0,0,73,291.0024832,133.4037172,0.290932034
89,0,0,0,0,0,0,0,73,291.0024832,133.195268,0.290946198
86,0,0,0,0,0,0,0,73,291.0024832,132.6802972,0.290959565
88,0,0,0,0,0,0,0,73,291.0024832,131.7457642,0.290972409
91,0,0,0,0,0,0,0,73,291.0024832,131.0762244,0.290986634
101,0,0,0,0,0,0,0,73,291.0024832,130.9396415,0.291000184
86,0,0,0,0,0,0,0,71,282.5029868,129.5642884,0.291014146
91,0,0,0,0,0,0,0,72,285.9009331,128.2012163,0.291026304
97,0,0,0,0,0,0,0,72,285.9009331,127.0014133,0.291039141
94,0,0,0,0,0,0,0,73,290.2592781,125.7830422,0.291051567
95,0,0,0,0,0,0,0,73,290.2592781,124.5701061,0.291065615
75,0,0,0,0,0,0,0,73,290.2592781,123.3776467,0.291078573
95,0,0,0,0,0,0,0,72,286.7336866,122.2445626,0.291091924
106,0,0,0,0,0,0,0,72,286.7336866,121.306805,0.291103871
103,0,0,0,0,0,0,0,72,286.7336866,120.5467798,0.29111647
101,0,0,0,0,0,0,0,72,286.7336866,119.954901,0.29112975
95,0,0,0,0,0,0,0,73,290.7538063,119.6032044,0.291142048
102,0,0,0,0,0,0,0,73,290.1670518,119.3839542,0.291155406
88,0,0,0,0,0,0,0,71,281.8348855,119.3595119,0.291169897
95,0,0,0,0,0,0,0,71,281.8348855,119.3671607,0.291180508
83,0,0,0,0,0,0,0,70,277.5169969,119.6908481,0.291192983
89,0,0,0,0,0,0,0,70,277.5169969,120.2464938,0.29120283
83,0,0,0,0,0,0,0,69,273.8276482,121.7693739,0.291212686
83,0,0,0,0,0,0,0,69,273.8276482,123.3250965,0.291221227
94,0,0,0,0,0,0,0,69,273.8276482,125.0334776,0.291229414
93,0,0,0,0,0,0,0,69,273.8276482,126.5644581,0.291238317
100,0,0,0,0,0,0,0,69,273.8276482,127.6102902,0.291246789
99,0,0,0,0,0,0,0,69,273.8276482,128.2471938,0.291255719
99,0,0,0,0,0,0,0,70,277.4357416,128.4502856,0.291263946
93,0,0,0,0,0,0,0,70,277.4357416,128.2843212,0.291273509
82,0,0,0,0,0,0,0,70,277.4357416,127.792563,0.2912841
89,0,0,0,0,0,0,0,69,273.2469857,127.1740705,0.291293314
90,0,0,0,0,0,0,0,71,280.4324433,126.4071232,0.291302918
95,0,0,0,0,0,0,0,71,280.4324433,125.548475,0.291314275
94,0,0,0,0,0,0,0,71,280.4324433,124.4591844,0.291325105
96,0,0,0,0,0,0,0,71,280.4324433,123.1662622,0.291336372
85,0,0,0,0,0,0,0,72,285.2118184,121.8638338,0.29134659
84,0,0,0,0,0,0,0,72,285.2118184,120.571469,0.291358779
88,0,0,0,0,0,0,0,72,285.2118184,119.2711591,0.291370509
89,0,0,0,0,0,0,0,73,289.3811348,118.0779182,0.291382866
92,0,0,0,0,0,0,0,73,289.3811348,117.0179634,0.291396466
77,0,0,0,0,0,0,0,74,294.2646158,116.196716,0.291408957
81,0,0,0,0,0,0,0,74,294.2646158,115.6315763,0.291422215
77,0,0,0,0,0,0,0,73,289.8130181,115.2328121,0.291437104
102,0,0,0,0,0,0,0,74,294.9619243,114.9849952,0.291449899
80,0,0,0,0,0,0,0,73,291.1260987,114.846262,0.291464674
95,0,0,0,0,0,0,0,74,295.5283312,114.8323191,0.291478247
86,0,0,0,0,0,0,0,74,295.5283312,114.9901779,0.291491247
84,0,0,0,0,0,0,0,73,291.6126581,115.3187517,0.291504945
98,0,0,0,0,0,0,0,73,291.6126581,115.7220036,0.291519204
83,0,0,0,0,0,0,0,72,287.2108468,115.8311612,0.291533296
90,0,0,0,0,0,0,0,71,282.5597595,116.2905654,0.291544148
106,0,0,0,0,0,0,0,71,282.5597595,118.8774894,0.29155438
99,0,0,0,0,0,0,0,71,282.5597595,121.4405108,0.291565212
86,0,0,0,0,0,0,0,71,282.5597595,124.070798,0.291575876
92,0,0,0,0,0,0,0,72,286.4945752,126.8436551,0.291586636
87,0,0,0,0,0,0,0,72,286.4945752,127.5914451,0.291598816
93,0,0,0,0,0,0,0,71,282.2414924,132.116895,0.291610931
87,0,0,0,0,0,0,0,72,285.8884746,135.9328686,0.29162092
85,0,0,0,0,0,0,0,72,285.8884746,138.8784331,0.291632688
96,0,0,0,0,0,0,0,72,285.8884746,139.6574455,0.29164387
76,0,0,0,0,0,0,0,73,289.9270335,141.7698828,0.291656197
92,0,0,0,0,0,0,0,74,293.9800877,144.546597,0.29166908
89,0,0,0,0,0,0,0,72,285.8783416,149.0514964,0.291681948
92,0,0,0,0,0,0,0,72,285.8783416,152.0558605,0.29169287
92,0,0,0,0,0,0,0,72,285.8783416,152.6222216,0.291704658
94,0,0,0,0,0,0,0,72,285.8783416,154.1842047,0.291714885
93,0,0,0,0,0,0,0,72,285.8783416,156.1554537,0.291725883
111,0,0,0,0,0,0,0,72,285.8783416,158.8665128,0.291737486
87,0,0,0,0,0,0,0,73,289.1533248,160.4396569,0.291748019
84,0,0,0,0,0,0,0,72,286.2904508,160.7102852,0.29176071
94,0,0,0,0,0,0,0,71,281.5229277,161.4142066,0.291771071
81,0,0,0,0,0,0,0,71,281.5229277,163.1028051,0.291781637
92,0,0,0,0,0,0,0,72,285.6434573,164.4545124,0.291791675
107,0,0,0,0,0,0,0,72,286.2795904,165.6293571,0.2918032
83,0,0,0,0,0,0,0,71,282.1963063,166.9235088,0.291813793
91,0,0,0,0,0,0,0,71,282.1963063,168.2642942,0.291824314
98,0,0,0,0,0,0,0,70,277.6025712,169.5671478,0.291834641
92,0,0,0,0,0,0,0,71,280.8733761,170.7941132,0.291845118
87,0,0,0,0,0,0,0,72,285.2075522,171.1022843,0.291855446
98,0,0,0,0,0,0,0,71,281.8482875,171.8201178,0.291866966
97,0,0,0,0,0,0,0,72,286.124361,173.07339,0.291879199
86,0,0,0,0,0,0,0,72,286.124361,173.6564574,0.291891354
103,0,0,0,0,0,0,0,72,286.124361,173.8806046,0.291903049
91,0,0,0,0,0,0,0,72,286.124361,173.9766221,0.291914579
98,0,0,0,0,0,0,0,72,286.124361,173.9006686,0.291925279
93,0,0,0,0,0,0,0,72,286.124361,173.8682,0.291937593
93,0,0,0,0,0,0,0,72,286.124361,173.6237807,0.291949412
85,0,0,0,0,0,0,0,72,286.124361,173.5652928,0.291961468
94,0,0,0,0,0,0,0,72,286.124361,173.6790422,0.291972809
92,0,0,0,0,0,0,0,72,285.8977428,173.7941535,0.291985255
99,0,0,0,0,0,0,0,72,285.8977428,173.7456499,0.291997931
86,0,0,0,0,0,0,0,72,285.8977428,173.5722924,0.29201081
102,0,0,0,0,0,0,0,72,285.8977428,173.2329617,0.292021989
94,0,0,0,0,0,0,0,73,290.2055017,172.761458,0.292034009
96,0,0,0,0,0,0,0,73,290.2055017,172.2525589,0.292047027
87,0,0,0,0,0,0,0,72,285.8649749,171.7089191,0.292059868
86,0,0,0,0,0,0,0,71,282.2809994,171.24399,0.292072224
99,0,0,0,0,0,0,0,71,282.2809994,170.7521295,0.29208273
98,0,0,0,0,0,0,0,70,278.92967,170.1181277,0.292094504
99,0,0,0,0,0,0,0,70,278.92967,169.3311429,0.292104452
90,0,0,0,0,0,0,0,70,278.92967,168.4133805,0.292113883
97,0,0,0,0,0,0,0,70,278.9742312,167.4762122,0.292123575
94,0,0,0,0,0,0,0,72,287.3654093,166.5736222,0.292133012
100,0,0,0,0,0,0,0,71,282.6333039,165.7623626,0.29214538
88,0,0,0,0,0,0,0,72,286.1765804,164.9599426,0.292156836
91,0,0,0,0,0,0,0,72,286.1765804,164.108915,0.292168671
93,0,0,0,0,0,0,0,71,281.5226407,163.2598533,0.292180213
101,0,0,0,0,0,0,0,70,277.0308762,162.4478096,0.292191283
88,0,0,0,0,0,0,0,69,273.0492241,162.2468126,0.29220132
108,0,0,0,0,0,0,0,69,273.0492241,160.9470619,0.292210363
101,0,0,0,0,0,0,0,70,276.9693217,159.5835771,0.292219157
98,0,0,0,0,0,0,0,70,276.9693217,158.4324064,0.292229913
95,0,0,0,0,0,0,0,70,276.9693217,157.2760349,0.292239959
105,0,0,0,0,0,0,0,71,281.1625832,156.1404904,0.292249997
96,0,0,0,0,0,0,0,71,281.1625832,154.849158,0.292261321
96,0,0,0,0,0,0,0,72,285.5315776,154.5164203,0.292271681
85,0,0,0,0,0,0,0,72,285.5315776,152.0293969,0.292282918
90,0,0,0,0,0,0,0,73,288.9393391,149.7294861,0.292295703
93,0,0,0,0,0,0,0,73,289.1440289,147.6583792,0.292309936
95,0,0,0,0,0,0,0,73,289.1440289,145.5197205,0.292324096
90,0,0,0,0,0,0,0,73,289.1440289,144.9309522,0.292338276
95,0,0,0,0,0,0,0,73,289.1440289,141.3085505,0.292351776
95,0,0,0,0,0,0,0,73,289.1440289,138.1318823,0.292364469
85,0,0,0,0,0,0,0,73,289.4033264,135.6371964,0.292378151
94,0,0,0,0,0,0,0,73,289.4033264,134.9977103,0.292391971
90,0,0,0,0,0,0,0,72,286.028058,133.0839336,0.292404899
84,0,0,0,0,0,0,0,72,286.0246838,130.4965051,0.292418748
98,0,0,0,0,0,0,0,73,289.7030239,127.8635437,0.292431893
100,0,0,0,0,0,0,0,73,288.9307591,123.5298007,0.292445503
91,0,0,0,0,0,0,0,72,285.5756696,120.5911043,0.292458496
83,0,0,0,0,0,0,0,72,285.5756696,118.4502362,0.292471505
94,0,0,0,0,0,0,0,72,285.5756696,116.6260789,0.292484778
85,0,0,0,0,0,0,0,72,285.5756696,115.0960404,0.292497927
95,0,0,0,0,0,0,0,72,285.6215142,113.757303,0.29251125
75,0,0,0,0,0,0,0,71,281.0800836,112.8133644,0.292523757
91,0,0,0,0,0,0,0,71,281.0800836,112.2716403,0.292535228
95,0,0,0,0,0,0,0,72,285.4803373,112.0743556,0.292547195
93,0,0,0,0,0,0,0,70,277.421004,112.1614384,0.292559975
102,0,0,0,0,0,0,0,70,277.421004,112.485154,0.292570651
95,0,0,0,0,0,0,0,70,277.421004,112.6951573,0.292583077
86,0,0,0,0,0,0,0,70,277.421004,113.2782653,0.292594302
103,0,0,0,0,0,0,0,69,273.2938096,114.9727529,0.292604059
85,0,0,0,0,0,0,0,66,261.7723571,116.1442046,0.292613549
97,0,0,0,0,0,0,0,66,261.7723571,116.8543116,0.292620833
87,0,0,0,0,0,0,0,66,261.7723571,117.5797514,0.292627583
98,0,0,0,0,0,0,0,65,257.9318863,118.331507,0.292633837
95,0,0,0,0,0,0,0,66,261.2086607,119.0088526,0.292639022
104,0,0,0,0,0,0,0,67,265.5703602,119.5520654,0.292644815
91,0,0,0,0,0,0,0,67,265.5703602,120.0150259,0.292651622
82,0,0,0,0,0,0,0,66,262.0571517,120.2681102,0.29265813
98,0,0,0,0,0,0,0,66,262.0571517,120.1858962,0.29266445
91,0,0,0,0,0,0,0,66,262.0571517,119.9826032,0.29267134
93,0,0,0,0,0,0,0,66,262.0571517,119.6255193,0.292678278
121,0,0,0,0,0,0,0,67,266.4820491,119.1915206,0.292684555
95,0,0,0,0,0,0,0,67,267.3926517,118.7514359,0.292691419
80,0,0,0,0,0,0,0,67,267.3926517,118.3987868,0.292700389
81,0,0,0,0,0,0,0,67,267.3926517,118.1969968,0.292709711
105,0,0,0,0,0,0,0,68,271.3893491,117.8744842,0.292718509
93,0,0,0,0,0,0,0,67,268.1228496,117.376021,0.292727458
