xrc,xrd,beta_c,beta_d,beta_c_minus,beta_d_minus,N_on_c,N_on_d,N_optout,P_total,Pref,Eavg
0,15,0,0,0,0,53,26,0,98.14802408,110.0121217,0.766806106
1,18,1,0,0.018867925,0,52,26,0,96.42239125,110.0092782,0.766803294
0,12,0,0,0,0,53,26,0,96.42239125,110.0075099,0.76680119
1,6,1,0,0,0,53,26,0,99.95485941,110.0063322,0.766799501
1,15,1,0,0.018518519,0,53,26,0,98.95321522,110.0051511,0.766798412
0,12,0,0,0.018518519,0,53,26,0,95.24204697,110.0043523,0.766798138
1,14,1,0,0,1,53,25,0,103.9972932,110.0036662,0.766796434
1,19,1,0,0.037037037,0,52,25,0,98.59594852,110.0029835,0.76679552
1,12,1,0,0,1,53,24,0,108.2410351,110.0025636,0.766793874
1,14,1,0,0,0,54,24,0,112.0589711,110.0022291,0.766794247
0,13,0,0.076923077,0,0,55,24,0,107.6613807,110.0018911,0.766795029
0,21,0,0,0.018181818,0,54,25,0,104.3602811,110.0015532,0.766795864
2,18,1,0,0,0,54,25,0,112.5605501,110.0012186,0.766795509
0,8,0,0,0.035714286,0,54,25,0,104.8109937,110.0010616,0.766796325
0,12,0,0,0.018518519,0,53,25,0,100.742043,110.000966,0.766795463
1,16,1,0,0,0,53,25,0,104.5477179,110.0008739,0.766793643
1,18,1,0,0,0,54,25,0,108.3504719,110.0007783,0.766792844
2,17,1,0,0.036363636,0,53,25,0,109.2327289,110.0006827,0.766792452
1,12,1,0,0.018181818,0,54,25,0,112.2105573,110.0005871,0.76679324
0,20,0,0.05,0,0,55,25,0,107.0067187,110.0004916,0.766792859
2,10,0.5,0,0,0,55,26,0,111.0802856,110.0003994,0.766792796
1,10,0,0.1,0,0,56,26,0,105.9650385,110.0003038,0.766793874
0,16,0,0,0.035714286,0,54,27,0,97.24784892,110.0002082,0.766794377
1,13,1,0,0,0,54,27,0,102.3092999,110.0001843,0.766793688
1,21,0,0.047619048,0,2,55,25,0,105.1387461,110.0001809,0.766793342
1,13,1,0,0.018181818,0,54,26,0,106.4490315,110.0001809,0.766793344
0,12,0,0.083333333,0,1,55,25,0,103.2722913,110.0001775,0.766794259
0,21,0,0,0,0,55,26,0,103.2722913,110.0001775,0.766795506
0,18,0,0,0,0,55,26,0,103.2722913,110.0001741,0.766796044
0,7,0,0,0.018181818,0,54,26,0,99.47782862,110.0001741,0.766795686
0,16,0,0,0,0,54,26,0,99.47782862,110.0001707,0.766795938
2,12,1,0,0,1,54,25,0,115.518854,110.0001707,0.76679567
1,13,0,0.076923077,0.017857143,0,55,25,0,107.5401464,110.0001673,0.76679658
0,11,0,0.090909091,0,1,55,25,0,107.0056484,110.0001673,0.766796509
0,13,0,0,0.018181818,0,54,26,0,102.0227238,110.0001638,0.766796218
0,10,0,0.1,0,2,54,24,0,107.8114247,110.0001638,0.766796136
3,10,0.333333333,0,0,0,54,25,0,113.4534041,110.0001604,0.766795611
1,17,1,0,0.018181818,0,54,25,0,113.9386969,110.0001604,0.766796349
1,16,0,0.1875,0,2,55,23,0,108.9210805,110.000157,0.766796934
0,19,0,0,0.018181818,0,54,26,0,105.3180594,110.000157,0.766797394
0,18,0,0,0,0,54,26,0,105.3180594,110.0001536,0.766797162
0,13,0,0,0.018518519,0,53,26,0,100.3394842,110.0001536,0.766796369
0,20,0,0,0.037735849,0,51,26,0,91.28889728,110.0001502,0.766795906
0,19,0,0,0.019607843,0,50,26,0,87.97108615,110.0001502,0.766793221
0,11,0,0,0,0,50,26,0,87.97108615,110.0001468,0.766790187
0,9,0,0,0,0,50,26,0,87.97108615,110.0001468,0.766786813
1,12,1,0,0.04,0,48,26,0,84.08201663,110.0001434,0.766782833
1,23,1,0,0.020408163,0,48,26,0,83.72421868,110.0001434,0.766780073
1,10,1,0,0.020408163,0,48,26,0,82.44261418,110.00014,0.766778214
2,18,1,0,0,0,49,26,0,92.19046556,110.00014,0.766775855
0,12,0,0,0,0,51,26,0,92.19046556,110.0001366,0.766775127
1,17,1,0,0.019607843,0,50,26,0,92.83990385,110.0001331,0.766773881
0,8,0,0,0.019607843,0,50,26,0,88.24575089,110.0001331,0.766773098
1,13,1,0,0.02,0,49,26,0,87.8982964,110.0001297,0.766771638
1,13,1,0,0,1,50,25,0,96.01673012,110.0001297,0.766770419
1,17,1,0,0.019607843,0,50,25,0,96.30936806,110.0001263,0.766769798
1,7,1,0,0,0,51,25,0,100.9964305,110.0001263,0.766768121
0,21,0,0,0,1,52,24,0,105.8501556,110.0001229,0.766767548
1,20,1,0,0,0,52,24,0,110.8708263,110.0001229,0.766767966
2,15,0.5,0,0.018867925,0,52,24,0,112.4261105,110.0001195,0.766768261
1,9,1,0,0.018867925,0,52,24,0,110.9665666,110.0001195,0.76676839
1,18,0,0.055555556,0,0,53,24,0,107.3280661,110.0001161,0.766769183
1,18,1,0,0,0,53,25,0,112.089349,110.0001161,0.766769739
2,10,0,0.1,0,0,54,25,0,106.401463,110.0001126,0.766771311
0,11,0,0,0,0,54,26,0,106.401463,110.0001126,0.766772374
0,19,0,0,0.055555556,0,51,26,0,94.9527768,110.0001092,0.766773876
0,12,0,0,0.019607843,0,50,26,0,91.01172045,110.0001092,0.766773403
1,20,1,0,0,0,50,26,0,94.89546337,110.0001058,0.766772199
0,12,0,0,0.019607843,0,50,26,0,91.21206672,110.0001058,0.766771671
0,15,0,0,0,0,50,26,0,91.21206672,110.0001024,0.76677114
1,14,1,0,0.04,0,48,26,0,85.93223618,110.0001024,0.766770438
0,15,0,0,0.040816327,0,47,26,0,78.08222947,110.000099,0.766768888
0,18,0,0,0.021276596,0,46,26,0,73.08729886,110.000099,0.766764962
0,17,0,0,0.02173913,0,45,26,0,69.61359597,110.0000956,0.766761127
1,14,1,0,0.044444444,0,43,26,0,63.04797585,110.0000956,0.766756829
1,19,1,0,0,1,44,25,0,73.64619125,110.0000922,0.766749866
0,13,0,0,0,1,45,24,0,78.24869157,110.0000922,0.766744867
2,15,1,0,0.022222222,0,44,24,0,81.32512057,110.0000888,0.766738973
0,15,0,0,0,1,46,23,0,85.13659103,110.0000888,0.766735361
0,13,0,0,0,1,46,22,0,89.27017955,110.0000853,0.766731385
0,12,0,0,0,0,46,22,0,89.27017955,110.0000853,0.76672814
0,15,0,0,0,2,46,20,0,98.9818463,110.0000819,0.76672517
0,11,0,0,0,2,46,18,0,106.7000443,110.0000819,0.766722576
0,14,0,0.142857143,0,2,46,16,0,105.6122032,110.0000785,0.766721567
1,13,1,0,0.02173913,0,45,18,0,105.8188023,110.0000785,0.766719134
2,15,0,0.066666667,0,1,46,17,0,107.1368679,110.0000751,0.766716834
1,11,1,0,0.043478261,0,44,18,0,104.6801961,110.0000751,0.766714308
0,16,0,0.125,0,2,45,16,0,105.5497961,110.0000717,0.766711129
1,14,1,0,0.022222222,0,44,18,0,104.1027482,110.0000717,0.766708447
0,11,0,0,0.022222222,0,44,18,0,99.88117621,110.0000683,0.766705284
1,15,1,0,0,0,44,18,0,103.3548791,110.0000683,0.766700966
1,17,1,0,0.022222222,0,44,18,0,104.7426706,110.0000648,0.766697749
0,13,0,0,0,0,45,18,0,104.7426706,110.0000648,0.766693972
1,19,1,0,0.022222222,0,44,18,0,106.4048985,110.0000614,0.766689967
0,16,0,0,0.022222222,0,44,18,0,102.4175827,110.0000614,0.766686635
0,9,0,0,0,0,44,18,0,102.4175827,110.000058,0.766681357
2,18,1,0,0.022727273,0,43,18,0,108.3726817,110.000058,0.76667711
0,13,0,0,0.022222222,0,44,18,0,104.6597357,110.0000546,0.766672696
3,15,1,0,0.022727273,0,43,18,0,110.9778004,110.0000546,0.766667543
2,19,0.5,0,0.02173913,0,45,18,0,110.966827,110.0000512,0.766663531
0,13,0,0.153846154,0,1,46,17,0,108.1821025,110.0000512,0.766659909
0,13,0,0,0,0,46,19,0,108.1821025,110.0000478,0.76665597
1,10,1,0,0.043478261,0,44,19,0,105.576716,110.0000478,0.766652126
1,11,1,0,0,0,45,19,0,109.8954791,110.0000444,0.766647321
0,16,0,0,0,0,46,19,0,109.8954791,110.0000444,0.766643227
0,18,0,0,0.02173913,0,45,19,0,106.0898042,110.000041,0.766638924
2,15,1,0,0.022222222,0,44,19,0,110.266776,110.000041,0.766633914
0,10,0,0,0.043478261,0,44,19,0,102.5112224,110.0000376,0.766628207
0,17,0,0,0.022727273,0,43,19,0,95.91831419,110.0000376,0.766620929
0,10,0,0,0,1,43,18,0,101.1221529,110.0000341,0.766612894
2,18,1,0,0.023255814,0,42,18,0,107.4864613,110.0000341,0.766605496
1,23,0,0.043478261,0,1,44,17,0,106.9848067,110.0000307,0.766598842
1,12,1,0,0,0,44,18,0,110.5998864,110.0000307,0.766592192
0,9,0,0,0.022222222,0,44,18,0,105.5384354,110.0000273,0.766586558
2,25,0,0.04,0,1,44,17,0,106.6139817,110.0000273,0.766579436
0,17,0,0,0.022727273,0,43,18,0,102.3501822,110.0000239,0.76657264
0,19,0,0,0,1,43,17,0,109.4485638,110.0000239,0.766565165
1,17,1,0,0,0,43,17,0,114.1552667,110.0000205,0.766558593
3,17,0,0.058823529,0,0,44,17,0,109.2354542,110.0000205,0.766553187
1,17,1,0,0,0,44,18,0,113.9701561,110.0000171,0.766547116
1,17,0,0.058823529,0,0,45,18,0,109.446162,110.0000171,0.766541782
0,11,0,0,0.044444444,0,43,19,0,99.62716487,110.0000136,0.766535935
0,23,0,0,0,1,43,18,0,102.9139441,110.0000136,0.766529013
1,16,1,0,0,1,43,17,0,112.0680414,110.0000102,0.76652275
0,17,0,0.058823529,0,0,44,17,0,107.5897267,110.0000102,0.766517668
1,21,0,0.047619048,0,1,44,17,0,106.991134,110.0000068,0.766512083
2,13,1,0,0.022727273,0,43,18,0,110.545554,110.0000068,0.766507026
0,16,0,0,0.022222222,0,44,18,0,105.0395906,110.0000034,0.766502149
0,16,0,0.125,0,3,44,15,0,109.2989376,110.0000034,0.766496509
1,14,1,0,0,0,44,17,0,112.5829894,110,0.766491823
1,17,0,0.058823529,0,0,45,17,0,106.9678359,110.0934029,0.766488179
1,11,1,0,0,0,45,18,0,110.5674949,110.3846683,0.766484164
1,13,1,0,0,0,46,18,0,116.5839378,111.1508472,0.76648034
2,16,0,0.0625,0,0,47,18,0,111.7285614,112.3339802,0.766477591
2,7,0.5,0,0,0,47,19,0,116.8196797,113.8932817,0.766473815
1,17,0,0.058823529,0,0,48,19,0,112.2544472,115.6710159,0.766470909
1,20,1,0,0.020833333,0,47,20,0,112.4007386,117.5554627,0.76646771
1,10,1,0,0.020833333,0,47,20,0,113.5029519,119.2621224,0.766463937
1,10,1,0,0.020833333,0,47,20,0,115.592208,121.0502169,0.766460508
0,15,0,0,0.041666667,0,46,20,0,105.8443566,122.9667105,0.766456925
1,20,1,0,0,0,46,20,0,111.6023249,125.0340204,0.76645101
0,13,0,0,0.021276596,0,46,20,0,107.5719463,127.0173301,0.766445435
0,16,0,0,0,0,46,20,0,107.5719463,128.9352028,0.766439174
2,14,1,0,0.02173913,0,45,20,0,112.4547268,130.6750905,0.766433162
1,18,1,0,0.021276596,0,46,20,0,112.2168287,132.3337925,0.766427847
1,15,1,0,0.021276596,0,46,20,0,114.5363185,133.8991394,0.76642278
2,15,1,0,0.021276596,0,46,20,0,117.7827539,135.4415128,0.766418029
0,6,0,0,0,0,48,20,0,117.7827539,136.8377696,0.766412848
0,11,0,0,0.020833333,0,47,20,0,112.7620832,138.0093937,0.766408169
0,22,0,0,0.021276596,0,46,20,0,107.0940347,139.043885,0.766403164
0,14,0,0,0.02173913,0,45,20,0,103.217539,139.2964683,0.766396397
1,10,1,0,0,1,45,19,0,110.9894852,140.6996163,0.766389807
1,19,1,0,0.02173913,0,45,19,0,109.6851302,141.7266975,0.766384658
0,18,0,0,0,1,46,18,0,115.3730162,142.3298156,0.766378649
2,14,1,0,0,0,46,18,0,125.9945882,142.7328986,0.766373776
2,10,1,0,0,0,48,18,0,133.8762905,142.9545666,0.766369987
1,15,1,0,0,0,50,18,0,137.9343925,143.0517953,0.766368184
0,15,0,0,0.019607843,0,50,18,0,134.0506496,143.0763954,0.766366499
1,13,1,0,0,0,50,18,0,139.2412167,143.0488076,0.766364289
0,11,0,0,0,0,51,18,0,139.2412167,142.9700597,0.76636266
1,18,1,0,0.019607843,0,50,18,0,138.5666841,142.8586513,0.76636048
0,14,0,0,0,0,51,18,0,138.5666841,142.741244,0.766358879
2,14,0.5,0,0,0,51,18,0,143.3903812,142.5885852,0.766357021
0,22,0,0.045454545,0,0,52,18,0,138.5393499,142.3112278,0.766355759
1,17,1,0,0.019230769,0,51,19,0,139.3908463,141.8409089,0.766354202
1,20,1,0,0.019230769,0,51,19,0,139.9253959,141.1764424,0.766352093
0,23,0,0,0,0,52,19,0,139.9253959,140.4070572,0.766351095
0,18,0,0,0.038461538,0,50,19,0,131.8873037,140.2091529,0.766350481
4,25,0.75,0,0,0,50,19,0,143.9667814,139.5572809,0.766347695
1,18,0,0.111111111,0,0,53,19,0,136.9375792,137.8511136,0.766346886
1,17,0,0.058823529,0,0,53,21,0,131.8567432,136.6352024,0.766345272
0,21,0,0,0,0,53,22,0,131.8567432,135.6963457,0.766343047
0,8,0,0,0,0,53,22,0,131.8567432,134.8160424,0.766339922
0,18,0,0.111111111,0,2,53,20,0,133.0192383,134.0905399,0.766337087
1,12,1,0,0.018867925,0,52,22,0,131.9637373,133.5864998,0.766334961
0,16,0,0.0625,0,1,53,21,0,129.4712003,133.4147326,0.7663333
0,14,0,0,0.018867925,0,52,22,0,124.6800082,133.477152,0.76633118
0,11,0,0.090909091,0,2,52,20,0,129.9636332,133.6696909,0.766328856
2,18,1,0,0.019230769,0,51,21,0,135.7426482,133.9618268,0.766326958
1,13,0,0.076923077,0,0,53,21,0,129.0133623,134.3241871,0.766325541
0,14,0,0,0.018867925,0,52,22,0,125.5396594,134.4186363,0.766323632
1,15,1,0,0.019230769,0,51,22,0,123.7224053,134.6875852,0.766320468
0,15,0,0,0,0,52,22,0,123.7224053,135.3000362,0.766317719
1,23,1,0,0.019230769,0,51,22,0,121.9007694,135.730177,0.766315255
2,17,1,0,0,0,52,22,0,130.0524103,136.1365199,0.766312171
0,18,0,0,0,0,54,22,0,130.0524103,136.5776662,0.766310791
0,16,0,0,0.037037037,0,52,22,0,120.3558439,137.1889684,0.76630997
1,11,1,0,0,0,52,22,0,124.0513937,138.0567881,0.766307875
0,15,0,0,0.056603774,0,50,22,0,113.2812043,139.0691601,0.766306741
0,8,0,0,0.02,0,49,22,0,109.4742416,140.1417318,0.766303021
0,17,0,0,0,2,49,20,0,116.6565566,141.1826586,0.766298056
1,8,1,0,0,0,49,20,0,121.054147,142.1788142,0.766294978
0,13,0,0,0.02,0,49,20,0,115.4592645,143.0960057,0.766291659
0,24,0,0,0.020408163,0,48,20,0,111.1405014,143.9217152,0.766288602
2,14,1,0,0,0,48,20,0,121.4975341,144.5986252,0.766285209
1,12,1,0,0,0,50,20,0,125.2412572,145.1352148,0.766283045
2,24,1,0,0.039215686,0,49,20,0,124.9703364,145.5770088,0.766281088
1,15,1,0,0,0,51,20,0,128.732623,146.0891037,0.766280525
1,17,1,0,0,0,52,20,0,132.7954231,146.6905413,0.766280304
0,10,0,0,0,0,53,20,0,132.7954231,147.330547,0.766281598
1,16,1,0,0.037735849,0,51,20,0,126.3242014,147.8249021,0.76628253
0,15,0,0,0,1,52,19,0,131.9411031,148.0437266,0.766283939
1,16,1,0,0.019230769,0,51,19,0,132.7586951,148.0301458,0.766284725
0,14,0,0,0,0,52,19,0,132.7586951,147.9447756,0.766286814
1,20,1,0,0,1,52,18,0,141.5124999,147.8529036,0.766288187
0,13,0,0,0,0,53,18,0,141.5124999,147.7144094,0.766290685
0,13,0,0,0,0,53,18,0,141.5124999,147.5356414,0.766293001
0,17,0,0,0.018867925,0,52,18,0,136.805797,147.503515,0.766296434
0,19,0,0,0,1,52,17,0,141.7256095,147.559958,0.766298497
2,13,1,0,0.019230769,0,51,17,0,146.7733077,147.6002324,0.766300069
1,22,0,0.045454545,0,1,53,16,0,147.0183173,147.6080573,0.766302779
0,16,0,0,0,0,53,17,0,147.0183173,147.3157493,0.76630526
1,11,0,0.090909091,0,0,53,17,0,142.141255,147.0175793,0.766307466
0,16,0,0,0.018867925,0,52,18,0,138.7005147,146.7916698,0.766310059
2,24,0.5,0,0,1,52,17,0,147.8997334,146.7191946,0.766311836
2,19,0,0.105263158,0,1,53,16,0,143.2577115,146.8834888,0.766315237
0,9,0,0,0.037735849,0,51,18,0,134.0613122,146.9361837,0.766317974
1,14,1,0,0,0,51,18,0,138.3800754,147.3233061,0.766319743
0,19,0,0.052631579,0,2,52,16,0,142.6970186,148.0861907,0.766321922
0,14,0,0,0.019230769,0,51,17,0,139.4129669,149.1137738,0.766324538
1,16,1,0,0,1,51,16,0,148.6786981,151.5544088,0.766325867
2,15,1,0,0.019230769,0,51,16,0,153.7886852,152.259734,0.766329146
0,14,0,0,0.018867925,0,52,16,0,147.7722423,153.7527882,0.766331806
2,18,0.5,0,0,1,52,15,0,156.8464986,155.9280881,0.766334705
0,7,0,0,0.018867925,0,52,15,0,151.7553803,160.2299307,0.766338367
0,18,0,0,0,1,52,14,0,156.3206128,163.6551046,0.766341634
1,12,1,0,0.019230769,0,51,14,0,157.109876,166.6095398,0.766345267
1,9,1,0,0.019230769,0,51,14,0,158.3904911,169.5590893,0.766348149
0,13,0,0,0.019230769,0,51,14,0,152.9045594,170.3160737,0.76635082
1,21,1,0,0,0,51,14,0,158.4033461,174.9548667,0.766353067
3,15,1,0,0.019230769,0,51,14,0,164.5281595,178.8053811,0.766354895
2,16,1,0,0,0,54,14,0,172.0511963,181.8721655,0.766360215
0,7,0,0,0.017857143,0,55,14,0,168.8260448,182.6575118,0.766366561
0,7,0,0,0.018181818,0,54,14,0,163.6103311,184.8305886,0.766372031
0,14,0,0,0.018518519,0,53,14,0,160.0797386,188.8722663,0.766377884
0,15,0,0,0.018867925,0,52,14,0,153.2284747,190,0.766382415
1,12,1,0,0.038461538,0,50,14,0,149.4077411,190,0.76638545
0,13,0,0,0,0,51,14,0,149.4077411,190,0.766388396
1,16,1,0,0,0,51,14,0,156.0992341,190,0.76639124
1,12,1,0,0,0,52,14,0,159.6759741,190,0.766395244
2,14,1,0,0,0,53,14,0,167.6886259,190,0.766399605
0,23,0,0,0.018181818,0,54,14,0,163.5551801,190,0.766406131
0,16,0,0,0.018518519,0,53,14,0,160.0982523,190,0.766411227
0,13,0,0,0,0,53,14,0,160.0982523,190,0.76641598
1,14,1,0,0.037735849,0,51,14,0,153.9221716,190,0.766420483
0,16,0,0,0.038461538,0,50,14,0,146.0404693,190,0.76642457
0,16,0,0,0.02,0,49,14,0,141.9823673,190,0.766426509
2,15,1,0,0,0,49,14,0,151.0299372,190,0.766428091
1,20,1,0,0.019607843,0,50,14,0,149.103548,190,0.766432764
2,19,1,0,0,0,51,14,0,158.3775897,190,0.766437347
1,14,1,0,0.018867925,0,52,14,0,158.3775897,190,0.766443545
1,14,1,0,0,0,53,14,0,161.6855942,190,0.766449876
0,14,0,0,0.018518519,0,53,14,0,156.861897,190,0.766457008
1,15,1,0,0,1,53,13,0,166.2361288,189.816519,0.76646331
2,13,1,0,0.018518519,0,53,13,0,172.4741683,188.7553607,0.766470579
0,23,0,0,0.018181818,0,54,13,0,167.0969134,187.7106901,0.766478851
0,21,0,0,0,0,54,13,0,167.0969134,187.4919194,0.766486844
1,10,1,0,0,0,54,13,0,171.063629,186.0518174,0.766494384
0,21,0,0,0.054545455,0,52,13,0,158.9841513,185.6074828,0.76650225
2,11,1,0,0,2,52,11,0,175.645719,184.2643408,0.766508584
0,18,0,0,0,1,54,10,0,180.726555,183.3269118,0.766518553
0,26,0,0,0,0,54,10,0,180.726555,182.7349902,0.766528317
0,22,0,0,0,0,54,10,0,180.726555,182.2057561,0.766537743
1,13,0,0.153846154,0,2,54,8,0,178.3896132,181.8188997,0.766547792
0,21,0,0,0.018518519,0,53,10,0,175.1362601,181.3780743,0.766556526
1,12,0,0.083333333,0,1,53,9,0,177.0183389,180.8749883,0.766564695
0,18,0,0,0,0,53,10,0,177.0183389,180.2953113,0.766573428
1,15,0,0.066666667,0,1,53,9,0,176.0688033,179.6586238,0.766582647
1,18,1,0,0.056603774,0,50,10,0,169.2072684,179.0329999,0.766591584
1,7,1,0,0,1,51,9,0,179.7480247,178.5186029,0.766597916
1,18,0,0.055555556,0,0,52,9,0,172.8808326,178.4054591,0.766606189
0,22,0,0,0.019230769,0,51,10,0,169.3321831,178.2507565,0.766613258
0,21,0,0,0,0,51,10,0,169.3321831,178.1992521,0.766619945
1,14,1,0,0.019607843,0,50,10,0,171.1774607,178.3078558,0.766626489
0,24,0,0,0.019607843,0,50,10,0,166.5839043,178.564497,0.7666328
0,21,0,0,0,0,50,10,0,166.5839043,178.6330814,0.766637965
2,13,1,0,0,0,50,10,0,173.3950644,178.6318046,0.766643889
2,15,1,0,0.019230769,0,51,10,0,177.7221025,178.6062897,0.766650675
1,18,1,0,0,0,53,10,0,182.3965825,179.0190314,0.766657261
3,20,0,0.05,0,0,54,10,0,178.6368934,179.5542223,0.76666627
0,15,0,0,0,0,54,11,0,178.6368934,180.1896126,0.766674463
0,12,0,0,0.018518519,0,53,11,0,174.2393029,180.361757,0.766682494
0,22,0,0,0,0,53,11,0,174.2393029,180.9507156,0.766690231
1,16,1,0,0,0,53,11,0,181.0905668,182.0095663,0.766698472
1,23,1,0,0.037037037,0,52,11,0,174.8165199,184.6301898,0.766706159
1,15,1,0,0.018867925,0,52,11,0,175.0908572,186.651679,0.766714596
0,16,0,0,0.037735849,0,51,11,0,167.3820522,188.3529144,0.766721524
3,19,1,0,0.019607843,0,50,11,0,175.869198,189.6952236,0.766726805
0,15,0,0,0.018867925,0,52,11,0,171.8063979,190,0.76673444
0,14,0,0,0,0,52,11,0,171.8063979,190,0.766741153
0,18,0,0,0.019230769,0,51,11,0,167.8397442,190,0.76674732
2,22,1,0,0,0,51,11,0,178.6145523,190,0.766752905
1,22,1,0,0.018867925,0,52,11,0,177.3056307,190,0.766760175
1,16,1,0,0,0,53,11,0,183.681757,190,0.766765619
2,17,1,0,0.018518519,0,53,11,0,187.7001224,190,0.766771741
0,13,0,0,0.018181818,0,54,11,0,183.6311717,190,0.766779059
1,14,1,0,0,0,54,11,0,188.1128823,190,0.76678536
0,19,0,0,0.018181818,0,54,11,0,183.7941191,190,0.766792953
1,13,1,0,0,0,54,11,0,188.1249979,190,0.766799157
3,12,1,0,0.036363636,0,53,11,0,190.8128162,190,0.766806588
1,20,0,0.05,0,1,56,10,0,189.4237521,190,0.766814522
0,23,0,0,0,0,56,11,0,189.4237521,190,0.766822234
0,17,0,0.058823529,0,1,56,10,0,188.7059319,190,0.76683054
0,13,0,0,0,0,56,11,0,188.7059319,190,0.76683888
0,14,0,0,0.017857143,0,55,11,0,183.985028,190,0.766846819
2,19,0,0.052631579,0,2,55,9,0,186.6543951,190,0.766853757
2,10,0.5,0,0,0,55,10,0,192.3628461,190,0.76686143
1,17,0,0.058823529,0,0,56,10,0,187.312056,190,0.766869602
1,11,0,0.090909091,0,1,56,10,0,187.6029123,190,0.766876641
0,10,0,0,0,0,56,11,0,187.6029123,190,0.76688381
1,12,1,0,0.017857143,0,55,11,0,189.0281777,190,0.766891468
0,18,0,0,0.035714286,0,54,11,0,180.3185317,190,0.766898324
1,16,1,0,0,0,54,11,0,184.6864277,189.6447365,0.766904016
0,14,0,0,0.018181818,0,54,11,0,180.4675478,188.7028288,0.766910464
0,14,0,0,0,0,54,11,0,180.4675478,185.8872512,0.766916454
0,16,0,0,0,0,54,11,0,180.4675478,183.6183956,0.766923144
1,17,1,0,0.018518519,0,53,11,0,180.7533599,181.7137369,0.766928923
1,22,1,0,0.018518519,0,53,11,0,178.7604598,179.8130141,0.766935481
0,9,0,0,0,0,54,11,0,178.7604598,179.3727076,0.766942064
0,22,0,0,0.018518519,0,53,11,0,173.261673,176.6253593,0.766948839
0,20,0,0,0.056603774,0,50,11,0,161.3788914,174.2713002,0.766955209
3,17,1,0,0.04,0,48,11,0,167.6981822,172.4291497,0.76695899
0,19,0,0,0,0,51,11,0,167.6981822,171.9738028,0.766961972
0,13,0,0,0,0,51,11,0,167.6981822,169.4065645,0.766965887
0,14,0,0.071428571,0,0,51,11,0,162.1652791,167.2582551,0.766969485
1,19,1,0,0,0,51,12,0,166.9365942,165.7751622,0.766972408
0,14,0,0,0.019230769,0,51,12,0,162.8238299,164.4660128,0.766975928
1,12,1,0,0,0,51,12,0,167.6792064,163.1977395,0.766978642
0,22,0,0,0.019230769,0,51,12,0,160.9877134,161.8949146,0.766981448
1,14,1,0,0.019607843,0,50,12,0,162.6056694,160.5023444,0.766984084
0,15,0,0,0.019607843,0,50,12,0,158.6619683,160.1505483,0.766985682
2,13,0,0.076923077,0,0,50,12,0,154.0370812,158.2956001,0.766986067
1,9,1,0,0,0,50,13,0,159.1179171,156.8747124,0.766986696
0,21,0,0.047619048,0,0,51,13,0,153.9430856,155.8707716,0.766987713
1,16,1,0,0.019607843,0,50,14,0,153.5041086,155.1075531,0.766987955
1,23,1,0,0,0,51,14,0,157.4381417,154.6185183,0.766987699
1,16,0,0.0625,0,0,52,14,0,153.396088,154.3378407,0.766988109
1,10,1,0,0.038461538,0,50,15,0,148.0823926,154.2655607,0.766988658
0,13,0,0,0.039215686,0,49,15,0,141.5102102,154.4126664,0.766987724
0,16,0,0,0.040816327,0,47,15,0,132.2361685,154.9017903,0.766984504
2,10,1,0,0.021276596,0,46,15,0,136.6313288,155.7145777,0.766980114
0,18,0,0,0,0,48,15,0,136.6313288,155.9449124,0.766975464
0,14,0,0,0,0,48,15,0,136.6313288,156.7751288,0.766970877
1,15,1,0,0.020833333,0,47,15,0,136.6419341,158.2621699,0.766967183
1,17,1,0,0.041666667,0,46,15,0,130.6672017,159.8944524,0.766963336
2,11,1,0,0,0,47,15,0,140.2547608,161.5193555,0.766959329
0,18,0,0,0,0,49,15,0,140.2547608,163.0584058,0.766955809
0,12,0,0,0.020408163,0,48,15,0,136.2880452,163.4735549,0.766952665
0,16,0,0,0,0,48,15,0,136.2880452,164.2446255,0.766949247
1,10,1,0,0.041666667,0,46,15,0,131.4832038,165.5039876,0.766946653
2,13,1,0,0,0,47,15,0,140.7834454,166.3576981,0.766942511
2,11,1,0,0,0,49,15,0,150.9290059,166.4751071,0.766940559
1,23,1,0,0,0,51,15,0,154.2130576,166.7557784,0.766940137
2,17,0.5,0,0,2,52,13,0,169.1479108,166.95254,0.766941034
0,10,0,0.1,0,0,53,13,0,164.9124242,167.0300526,0.76694354
1,23,0,0.043478261,0,1,53,13,0,163.648923,167.033432,0.766945698
0,14,0,0,0,0,53,14,0,163.648923,166.8264058,0.766947811
0,18,0,0.055555556,0,1,53,13,0,163.9817008,166.2242127,0.76694996
0,19,0,0,0.018867925,0,52,14,0,158.2237325,165.359234,0.766952848
1,15,1,0,0.019230769,0,51,14,0,158.3788425,164.3208068,0.766953819
0,15,0,0.066666667,0,1,52,13,0,160.2843714,164.0477837,0.766956056
2,16,0.5,0,0,0,52,14,0,164.8779277,162.7437453,0.766958262
0,14,0,0.071428571,0,0,53,14,0,160.9112121,161.9773538,0.766961485
0,18,0,0,0.018867925,0,52,15,0,155.6928744,161.7720079,0.766964785
1,16,1,0,0,0,52,15,0,159.1245799,161.8682501,0.766967028
1,14,1,0,0,0,53,15,0,167.1947197,162.2869298,0.766969149
2,17,0.5,0,0.037037037,0,52,15,0,163.664201,163.0607253,0.766972788
1,13,1,0,0.037735849,0,51,15,0,159.5414039,164.1883174,0.76697575
0,16,0,0,0.019230769,0,51,15,0,154.8669238,165.4486873,0.766978795
